"state_id","calendar_year","first_treat","cohort","treated","event_time","divorce_rate","simulated_y0","simulated_y1","simulated_cohort_effect"
21,1982,0,"Never treated",0,NA,4.7661183191131,4.7661183191131,4.7661183191131,0
21,1983,0,"Never treated",0,NA,4.87659658790198,4.87659658790198,4.87659658790198,0
21,1984,0,"Never treated",0,NA,4.85513529758587,4.85513529758587,4.85513529758587,0
21,1985,0,"Never treated",0,NA,4.76441187834499,4.76441187834499,4.76441187834499,0
21,1986,0,"Never treated",0,NA,4.58054434205889,4.58054434205889,4.58054434205889,0
21,1987,0,"Never treated",0,NA,4.86655243186145,4.86655243186145,4.86655243186145,0
21,1988,0,"Never treated",0,NA,4.72741131948833,4.72741131948833,4.72741131948833,0
22,1975,0,"Never treated",0,NA,4.49657358657427,4.49657358657427,4.49657358657427,0
22,1976,0,"Never treated",0,NA,4.59546518629323,4.59546518629323,4.59546518629323,0
22,1977,0,"Never treated",0,NA,4.39580296700164,4.39580296700164,4.39580296700164,0
22,1978,0,"Never treated",0,NA,4.43647001383039,4.43647001383039,4.43647001383039,0
22,1979,0,"Never treated",0,NA,4.42755004930002,4.42755004930002,4.42755004930002,0
22,1980,0,"Never treated",0,NA,4.33792008418382,4.33792008418382,4.33792008418382,0
22,1981,0,"Never treated",0,NA,4.41824903527669,4.41824903527669,4.41824903527669,0
22,1982,0,"Never treated",0,NA,4.26576594131626,4.26576594131626,4.26576594131626,0
22,1983,0,"Never treated",0,NA,4.52072181258322,4.52072181258322,4.52072181258322,0
22,1984,0,"Never treated",0,NA,4.50316219364967,4.50316219364967,4.50316219364967,0
22,1985,0,"Never treated",0,NA,4.1878476249057,4.1878476249057,4.1878476249057,0
22,1986,0,"Never treated",0,NA,4.37108346358607,4.37108346358607,4.37108346358607,0
22,1987,0,"Never treated",0,NA,4.38405807279763,4.38405807279763,4.38405807279763,0
22,1988,0,"Never treated",0,NA,4.26663679362293,4.26663679362293,4.26663679362293,0
23,1975,0,"Never treated",0,NA,4.56376287956913,4.56376287956913,4.56376287956913,0
23,1976,0,"Never treated",0,NA,4.75255157275343,4.75255157275343,4.75255157275343,0
23,1977,0,"Never treated",0,NA,4.61699423573059,4.61699423573059,4.61699423573059,0
23,1978,0,"Never treated",0,NA,4.57603467587366,4.57603467587366,4.57603467587366,0
23,1979,0,"Never treated",0,NA,4.49118231955004,4.49118231955004,4.49118231955004,0
23,1980,0,"Never treated",0,NA,4.48262620028815,4.48262620028815,4.48262620028815,0
23,1981,0,"Never treated",0,NA,4.51552532561955,4.51552532561955,4.51552532561955,0
23,1982,0,"Never treated",0,NA,4.70177740598426,4.70177740598426,4.70177740598426,0
23,1983,0,"Never treated",0,NA,4.66085618916471,4.66085618916471,4.66085618916471,0
23,1984,0,"Never treated",0,NA,4.53946200315144,4.53946200315144,4.53946200315144,0
23,1985,0,"Never treated",0,NA,4.37139237286914,4.37139237286914,4.37139237286914,0
23,1986,0,"Never treated",0,NA,4.40299072244403,4.40299072244403,4.40299072244403,0
23,1987,0,"Never treated",0,NA,4.63087332261424,4.63087332261424,4.63087332261424,0
23,1988,0,"Never treated",0,NA,4.46296041417477,4.46296041417477,4.46296041417477,0
24,1975,0,"Never treated",0,NA,4.91511381217878,4.91511381217878,4.91511381217878,0
24,1976,0,"Never treated",0,NA,5.1857458796444,5.1857458796444,5.1857458796444,0
24,1977,0,"Never treated",0,NA,5.07831064885675,5.07831064885675,5.07831064885675,0
24,1978,0,"Never treated",0,NA,4.95827976488417,4.95827976488417,4.95827976488417,0
24,1979,0,"Never treated",0,NA,4.81685386750595,4.81685386750595,4.81685386750595,0
24,1980,0,"Never treated",0,NA,4.9843135175068,4.9843135175068,4.9843135175068,0
24,1981,0,"Never treated",0,NA,5.10594316001483,5.10594316001483,5.10594316001483,0
24,1982,0,"Never treated",0,NA,4.90359599938828,4.90359599938828,4.90359599938828,0
24,1983,0,"Never treated",0,NA,4.90961053351418,4.90961053351418,4.90961053351418,0
24,1984,0,"Never treated",0,NA,4.97915165969148,4.97915165969148,4.97915165969148,0
24,1985,0,"Never treated",0,NA,4.9006786512404,4.9006786512404,4.9006786512404,0
24,1986,0,"Never treated",0,NA,4.65725306693359,4.65725306693359,4.65725306693359,0
24,1987,0,"Never treated",0,NA,4.89982215056987,4.89982215056987,4.89982215056987,0
24,1988,0,"Never treated",0,NA,4.90419416583911,4.90419416583911,4.90419416583911,0
25,1975,0,"Never treated",0,NA,4.35306573470704,4.35306573470704,4.35306573470704,0
25,1976,0,"Never treated",0,NA,4.61031007181163,4.61031007181163,4.61031007181163,0
25,1977,0,"Never treated",0,NA,4.51839239910287,4.51839239910287,4.51839239910287,0
25,1978,0,"Never treated",0,NA,4.35296185544961,4.35296185544961,4.35296185544961,0
25,1979,0,"Never treated",0,NA,4.42357536457267,4.42357536457267,4.42357536457267,0
25,1980,0,"Never treated",0,NA,4.45122730776021,4.45122730776021,4.45122730776021,0
25,1981,0,"Never treated",0,NA,4.42852078329212,4.42852078329212,4.42852078329212,0
25,1982,0,"Never treated",0,NA,4.46438695380794,4.46438695380794,4.46438695380794,0
25,1983,0,"Never treated",0,NA,4.55195140631586,4.55195140631586,4.55195140631586,0
25,1984,0,"Never treated",0,NA,4.43925145692072,4.43925145692072,4.43925145692072,0
25,1985,0,"Never treated",0,NA,4.36988663495923,4.36988663495923,4.36988663495923,0
25,1986,0,"Never treated",0,NA,4.49398764653978,4.49398764653978,4.49398764653978,0
25,1987,0,"Never treated",0,NA,4.47294849765828,4.47294849765828,4.47294849765828,0
25,1988,0,"Never treated",0,NA,4.29225725805027,4.29225725805027,4.29225725805027,0
26,1975,0,"Never treated",0,NA,4.46915087630901,4.46915087630901,4.46915087630901,0
26,1976,0,"Never treated",0,NA,4.42880944709708,4.42880944709708,4.42880944709708,0
26,1977,0,"Never treated",0,NA,4.31676562773045,4.31676562773045,4.31676562773045,0
26,1978,0,"Never treated",0,NA,4.48943483646958,4.48943483646958,4.48943483646958,0
26,1979,0,"Never treated",0,NA,4.30562868186464,4.30562868186464,4.30562868186464,0
26,1980,0,"Never treated",0,NA,4.49033010642248,4.49033010642248,4.49033010642248,0
26,1981,0,"Never treated",0,NA,4.36720629062298,4.36720629062298,4.36720629062298,0
26,1982,0,"Never treated",0,NA,4.33566263482142,4.33566263482142,4.33566263482142,0
26,1983,0,"Never treated",0,NA,4.33706003293304,4.33706003293304,4.33706003293304,0
26,1984,0,"Never treated",0,NA,4.4336585810873,4.4336585810873,4.4336585810873,0
26,1985,0,"Never treated",0,NA,4.32561528821111,4.32561528821111,4.32561528821111,0
26,1986,0,"Never treated",0,NA,4.31765130165372,4.31765130165372,4.31765130165372,0
26,1987,0,"Never treated",0,NA,4.42612271326453,4.42612271326453,4.42612271326453,0
26,1988,0,"Never treated",0,NA,4.31267237078357,4.31267237078357,4.31267237078357,0
27,1975,0,"Never treated",0,NA,4.29153897150721,4.29153897150721,4.29153897150721,0
27,1976,0,"Never treated",0,NA,4.38777885208829,4.38777885208829,4.38777885208829,0
27,1977,0,"Never treated",0,NA,4.35722774962203,4.35722774962203,4.35722774962203,0
27,1978,0,"Never treated",0,NA,4.24021359389687,4.24021359389687,4.24021359389687,0
27,1979,0,"Never treated",0,NA,4.16285655613071,4.16285655613071,4.16285655613071,0
27,1980,0,"Never treated",0,NA,4.32122836236029,4.32122836236029,4.32122836236029,0
27,1981,0,"Never treated",0,NA,4.30143805006578,4.30143805006578,4.30143805006578,0
27,1982,0,"Never treated",0,NA,4.12125471807357,4.12125471807357,4.12125471807357,0
27,1983,0,"Never treated",0,NA,4.27050241673271,4.27050241673271,4.27050241673271,0
27,1984,0,"Never treated",0,NA,4.31647476538079,4.31647476538079,4.31647476538079,0
27,1985,0,"Never treated",0,NA,4.11103602424012,4.11103602424012,4.11103602424012,0
27,1986,0,"Never treated",0,NA,4.18543432159487,4.18543432159487,4.18543432159487,0
27,1987,0,"Never treated",0,NA,4.21632724628449,4.21632724628449,4.21632724628449,0
27,1988,0,"Never treated",0,NA,3.94147470825131,3.94147470825131,3.94147470825131,0
28,1975,0,"Never treated",0,NA,5.05009748596326,5.05009748596326,5.05009748596326,0
28,1976,0,"Never treated",0,NA,5.12018379225186,5.12018379225186,5.12018379225186,0
28,1977,0,"Never treated",0,NA,5.09120054343247,5.09120054343247,5.09120054343247,0
28,1978,0,"Never treated",0,NA,5.04525932205357,5.04525932205357,5.04525932205357,0
28,1979,0,"Never treated",0,NA,5.03043854582564,5.03043854582564,5.03043854582564,0
28,1980,0,"Never treated",0,NA,4.94592569423363,4.94592569423363,4.94592569423363,0
28,1981,0,"Never treated",0,NA,4.91346640465453,4.91346640465453,4.91346640465453,0
28,1982,0,"Never treated",0,NA,5.00944816655338,5.00944816655338,5.00944816655338,0
28,1983,0,"Never treated",0,NA,5.04820820085753,5.04820820085753,5.04820820085753,0
28,1984,0,"Never treated",0,NA,5.0888579323286,5.0888579323286,5.0888579323286,0
28,1985,0,"Never treated",0,NA,5.04868570709322,5.04868570709322,5.04868570709322,0
28,1986,0,"Never treated",0,NA,5.05656600065088,5.05656600065088,5.05656600065088,0
28,1987,0,"Never treated",0,NA,4.97693650663277,4.97693650663277,4.97693650663277,0
28,1988,0,"Never treated",0,NA,4.93981704171127,4.93981704171127,4.93981704171127,0
29,1975,0,"Never treated",0,NA,4.30505767811234,4.30505767811234,4.30505767811234,0
29,1976,0,"Never treated",0,NA,4.42736336984984,4.42736336984984,4.42736336984984,0
29,1977,0,"Never treated",0,NA,4.33805351191163,4.33805351191163,4.33805351191163,0
29,1978,0,"Never treated",0,NA,4.33354355508728,4.33354355508728,4.33354355508728,0
29,1979,0,"Never treated",0,NA,4.31193157748888,4.31193157748888,4.31193157748888,0
29,1980,0,"Never treated",0,NA,4.43551859200668,4.43551859200668,4.43551859200668,0
29,1981,0,"Never treated",0,NA,4.31010481861823,4.31010481861823,4.31010481861823,0
29,1982,0,"Never treated",0,NA,4.32880200655149,4.32880200655149,4.32880200655149,0
29,1983,0,"Never treated",0,NA,4.44208324784527,4.44208324784527,4.44208324784527,0
29,1984,0,"Never treated",0,NA,4.31380291688541,4.31380291688541,4.31380291688541,0
29,1985,0,"Never treated",0,NA,4.15756049901442,4.15756049901442,4.15756049901442,0
29,1986,0,"Never treated",0,NA,4.34673999801818,4.34673999801818,4.34673999801818,0
29,1987,0,"Never treated",0,NA,4.27404865837871,4.27404865837871,4.27404865837871,0
29,1988,0,"Never treated",0,NA,4.03501899999943,4.03501899999943,4.03501899999943,0
30,1975,0,"Never treated",0,NA,4.75739173822496,4.75739173822496,4.75739173822496,0
30,1976,0,"Never treated",0,NA,4.90657982524751,4.90657982524751,4.90657982524751,0
30,1977,0,"Never treated",0,NA,4.81894938128294,4.81894938128294,4.81894938128294,0
30,1978,0,"Never treated",0,NA,4.75370454232909,4.75370454232909,4.75370454232909,0
30,1979,0,"Never treated",0,NA,4.73167227335628,4.73167227335628,4.73167227335628,0
30,1980,0,"Never treated",0,NA,4.85139535943662,4.85139535943662,4.85139535943662,0
30,1981,0,"Never treated",0,NA,4.6717110622406,4.6717110622406,4.6717110622406,0
30,1982,0,"Never treated",0,NA,4.66288863904079,4.66288863904079,4.66288863904079,0
30,1983,0,"Never treated",0,NA,4.88908489600536,4.88908489600536,4.88908489600536,0
30,1984,0,"Never treated",0,NA,4.80802815330473,4.80802815330473,4.80802815330473,0
30,1985,0,"Never treated",0,NA,4.69335149515022,4.69335149515022,4.69335149515022,0
30,1986,0,"Never treated",0,NA,4.72862236900023,4.72862236900023,4.72862236900023,0
30,1987,0,"Never treated",0,NA,4.62667656805017,4.62667656805017,4.62667656805017,0
30,1988,0,"Never treated",0,NA,4.57532499598707,4.57532499598707,4.57532499598707,0
31,1975,0,"Never treated",0,NA,4.95446400485563,4.95446400485563,4.95446400485563,0
31,1976,0,"Never treated",0,NA,4.93842506841446,4.93842506841446,4.93842506841446,0
31,1977,0,"Never treated",0,NA,4.75854966882513,4.75854966882513,4.75854966882513,0
31,1978,0,"Never treated",0,NA,4.77810611430212,4.77810611430212,4.77810611430212,0
31,1979,0,"Never treated",0,NA,4.76647186253512,4.76647186253512,4.76647186253512,0
31,1980,0,"Never treated",0,NA,4.7933742468729,4.7933742468729,4.7933742468729,0
31,1981,0,"Never treated",0,NA,4.79077133529711,4.79077133529711,4.79077133529711,0
31,1982,0,"Never treated",0,NA,4.8577427607288,4.8577427607288,4.8577427607288,0
31,1983,0,"Never treated",0,NA,4.9136602166463,4.9136602166463,4.9136602166463,0
31,1984,0,"Never treated",0,NA,4.81570087359848,4.81570087359848,4.81570087359848,0
31,1985,0,"Never treated",0,NA,4.77485573712316,4.77485573712316,4.77485573712316,0
31,1986,0,"Never treated",0,NA,4.75560771086206,4.75560771086206,4.75560771086206,0
31,1987,0,"Never treated",0,NA,5.03213810361844,5.03213810361844,5.03213810361844,0
31,1988,0,"Never treated",0,NA,4.63054928282411,4.63054928282411,4.63054928282411,0
32,1975,0,"Never treated",0,NA,4.56862224539166,4.56862224539166,4.56862224539166,0
32,1976,0,"Never treated",0,NA,4.54170951233062,4.54170951233062,4.54170951233062,0
32,1977,0,"Never treated",0,NA,4.46574333123104,4.46574333123104,4.46574333123104,0
32,1978,0,"Never treated",0,NA,4.44088490665425,4.44088490665425,4.44088490665425,0
32,1979,0,"Never treated",0,NA,4.53688585975107,4.53688585975107,4.53688585975107,0
32,1980,0,"Never treated",0,NA,4.45107592644562,4.45107592644562,4.45107592644562,0
32,1981,0,"Never treated",0,NA,4.40106094490575,4.40106094490575,4.40106094490575,0
32,1982,0,"Never treated",0,NA,4.33469378475749,4.33469378475749,4.33469378475749,0
32,1983,0,"Never treated",0,NA,4.57612873142202,4.57612873142202,4.57612873142202,0
32,1984,0,"Never treated",0,NA,4.38039363198256,4.38039363198256,4.38039363198256,0
32,1985,0,"Never treated",0,NA,4.47296019493306,4.47296019493306,4.47296019493306,0
32,1986,0,"Never treated",0,NA,4.32174342116565,4.32174342116565,4.32174342116565,0
32,1987,0,"Never treated",0,NA,4.37213647860639,4.37213647860639,4.37213647860639,0
32,1988,0,"Never treated",0,NA,4.27522484445897,4.27522484445897,4.27522484445897,0
33,1975,0,"Never treated",0,NA,4.77838111435929,4.77838111435929,4.77838111435929,0
33,1976,0,"Never treated",0,NA,4.81525724259384,4.81525724259384,4.81525724259384,0
33,1977,0,"Never treated",0,NA,4.80356474363644,4.80356474363644,4.80356474363644,0
33,1978,0,"Never treated",0,NA,4.57636299739189,4.57636299739189,4.57636299739189,0
33,1979,0,"Never treated",0,NA,4.77018822416543,4.77018822416543,4.77018822416543,0
33,1980,0,"Never treated",0,NA,4.60337976927754,4.60337976927754,4.60337976927754,0
33,1981,0,"Never treated",0,NA,4.69678834920538,4.69678834920538,4.69678834920538,0
33,1982,0,"Never treated",0,NA,4.66303697761002,4.66303697761002,4.66303697761002,0
33,1983,0,"Never treated",0,NA,4.63292880343354,4.63292880343354,4.63292880343354,0
33,1984,0,"Never treated",0,NA,4.66289590953621,4.66289590953621,4.66289590953621,0
33,1985,0,"Never treated",0,NA,4.60573612435594,4.60573612435594,4.60573612435594,0
33,1986,0,"Never treated",0,NA,4.70953180757846,4.70953180757846,4.70953180757846,0
33,1987,0,"Never treated",0,NA,4.64264635275835,4.64264635275835,4.64264635275835,0
33,1988,0,"Never treated",0,NA,4.56488869728162,4.56488869728162,4.56488869728162,0
34,1975,0,"Never treated",0,NA,4.49506804502623,4.49506804502623,4.49506804502623,0
34,1976,0,"Never treated",0,NA,4.4619560525823,4.4619560525823,4.4619560525823,0
34,1977,0,"Never treated",0,NA,4.53120767588745,4.53120767588745,4.53120767588745,0
34,1978,0,"Never treated",0,NA,4.52545112432151,4.52545112432151,4.52545112432151,0
34,1979,0,"Never treated",0,NA,4.43945977909425,4.43945977909425,4.43945977909425,0
34,1980,0,"Never treated",0,NA,4.46652757575412,4.46652757575412,4.46652757575412,0
34,1981,0,"Never treated",0,NA,4.63396536172127,4.63396536172127,4.63396536172127,0
34,1982,0,"Never treated",0,NA,4.52067713443841,4.52067713443841,4.52067713443841,0
34,1983,0,"Never treated",0,NA,4.52918825399141,4.52918825399141,4.52918825399141,0
34,1984,0,"Never treated",0,NA,4.52973473049273,4.52973473049273,4.52973473049273,0
34,1985,0,"Never treated",0,NA,4.32649688552266,4.32649688552266,4.32649688552266,0
34,1986,0,"Never treated",0,NA,4.49003204428569,4.49003204428569,4.49003204428569,0
34,1987,0,"Never treated",0,NA,4.48923834808608,4.48923834808608,4.48923834808608,0
34,1988,0,"Never treated",0,NA,4.41747172447577,4.41747172447577,4.41747172447577,0
35,1975,0,"Never treated",0,NA,4.20720662662714,4.20720662662714,4.20720662662714,0
35,1976,0,"Never treated",0,NA,4.35633803742597,4.35633803742597,4.35633803742597,0
35,1977,0,"Never treated",0,NA,4.44151479573442,4.44151479573442,4.44151479573442,0
35,1978,0,"Never treated",0,NA,4.25496363350304,4.25496363350304,4.25496363350304,0
35,1979,0,"Never treated",0,NA,4.20039721784947,4.20039721784947,4.20039721784947,0
35,1980,0,"Never treated",0,NA,4.19842166042947,4.19842166042947,4.19842166042947,0
35,1981,0,"Never treated",0,NA,4.26809324478609,4.26809324478609,4.26809324478609,0
35,1982,0,"Never treated",0,NA,4.17672987906615,4.17672987906615,4.17672987906615,0
35,1983,0,"Never treated",0,NA,4.25179642439184,4.25179642439184,4.25179642439184,0
35,1984,0,"Never treated",0,NA,4.24754554138843,4.24754554138843,4.24754554138843,0
35,1985,0,"Never treated",0,NA,4.23985621614718,4.23985621614718,4.23985621614718,0
35,1986,0,"Never treated",0,NA,4.23004559436674,4.23004559436674,4.23004559436674,0
35,1987,0,"Never treated",0,NA,4.38786302586935,4.38786302586935,4.38786302586935,0
35,1988,0,"Never treated",0,NA,4.04826307101738,4.04826307101738,4.04826307101738,0
36,1975,0,"Never treated",0,NA,4.5451434689678,4.5451434689678,4.5451434689678,0
36,1976,0,"Never treated",0,NA,4.73244418425278,4.73244418425278,4.73244418425278,0
36,1977,0,"Never treated",0,NA,4.68461235329588,4.68461235329588,4.68461235329588,0
36,1978,0,"Never treated",0,NA,4.53870959837862,4.53870959837862,4.53870959837862,0
36,1979,0,"Never treated",0,NA,4.58812905973342,4.58812905973342,4.58812905973342,0
36,1980,0,"Never treated",0,NA,4.60232514521208,4.60232514521208,4.60232514521208,0
36,1981,0,"Never treated",0,NA,4.52215194106466,4.52215194106466,4.52215194106466,0
36,1982,0,"Never treated",0,NA,4.45887517520233,4.45887517520233,4.45887517520233,0
36,1983,0,"Never treated",0,NA,4.61500934533654,4.61500934533654,4.61500934533654,0
36,1984,0,"Never treated",0,NA,4.60134273936895,4.60134273936895,4.60134273936895,0
36,1985,0,"Never treated",0,NA,4.52789093027847,4.52789093027847,4.52789093027847,0
36,1986,0,"Never treated",0,NA,4.37895080473548,4.37895080473548,4.37895080473548,0
36,1987,0,"Never treated",0,NA,4.61887620890913,4.61887620890913,4.61887620890913,0
36,1988,0,"Never treated",0,NA,4.49060490131383,4.49060490131383,4.49060490131383,0
37,1975,0,"Never treated",0,NA,4.39858578521561,4.39858578521561,4.39858578521561,0
37,1976,0,"Never treated",0,NA,4.4535192076348,4.4535192076348,4.4535192076348,0
37,1977,0,"Never treated",0,NA,4.57035080490503,4.57035080490503,4.57035080490503,0
37,1978,0,"Never treated",0,NA,4.11861622270216,4.11861622270216,4.11861622270216,0
37,1979,0,"Never treated",0,NA,4.40784534545745,4.40784534545745,4.40784534545745,0
37,1980,0,"Never treated",0,NA,4.24795630071649,4.24795630071649,4.24795630071649,0
37,1981,0,"Never treated",0,NA,4.30938987497515,4.30938987497515,4.30938987497515,0
37,1982,0,"Never treated",0,NA,4.39107088999893,4.39107088999893,4.39107088999893,0
37,1983,0,"Never treated",0,NA,4.41501155248187,4.41501155248187,4.41501155248187,0
37,1984,0,"Never treated",0,NA,4.39507119743454,4.39507119743454,4.39507119743454,0
37,1985,0,"Never treated",0,NA,4.25192105991429,4.25192105991429,4.25192105991429,0
37,1986,0,"Never treated",0,NA,4.26741662930323,4.26741662930323,4.26741662930323,0
37,1987,0,"Never treated",0,NA,4.25923232012239,4.25923232012239,4.25923232012239,0
37,1988,0,"Never treated",0,NA,4.26391140752087,4.26391140752087,4.26391140752087,0
38,1975,0,"Never treated",0,NA,4.08864666450641,4.08864666450641,4.08864666450641,0
38,1976,0,"Never treated",0,NA,4.23506686685284,4.23506686685284,4.23506686685284,0
38,1977,0,"Never treated",0,NA,4.21708092121502,4.21708092121502,4.21708092121502,0
38,1978,0,"Never treated",0,NA,4.09948274731664,4.09948274731664,4.09948274731664,0
38,1979,0,"Never treated",0,NA,4.05024244778102,4.05024244778102,4.05024244778102,0
38,1980,0,"Never treated",0,NA,4.18718247105223,4.18718247105223,4.18718247105223,0
38,1981,0,"Never treated",0,NA,4.16698949708282,4.16698949708282,4.16698949708282,0
38,1982,0,"Never treated",0,NA,4.07241785317594,4.07241785317594,4.07241785317594,0
38,1983,0,"Never treated",0,NA,4.2469843881942,4.2469843881942,4.2469843881942,0
38,1984,0,"Never treated",0,NA,4.17891956794816,4.17891956794816,4.17891956794816,0
38,1985,0,"Never treated",0,NA,4.05333471603258,4.05333471603258,4.05333471603258,0
38,1986,0,"Never treated",0,NA,4.11475357401187,4.11475357401187,4.11475357401187,0
38,1987,0,"Never treated",0,NA,4.14433096252415,4.14433096252415,4.14433096252415,0
38,1988,0,"Never treated",0,NA,3.85864371760956,3.85864371760956,3.85864371760956,0
39,1975,0,"Never treated",0,NA,4.02711586086796,4.02711586086796,4.02711586086796,0
39,1976,0,"Never treated",0,NA,4.21536741097801,4.21536741097801,4.21536741097801,0
39,1977,0,"Never treated",0,NA,4.13490768212128,4.13490768212128,4.13490768212128,0
39,1978,0,"Never treated",0,NA,4.07663017572726,4.07663017572726,4.07663017572726,0
39,1979,0,"Never treated",0,NA,4.04369569212842,4.04369569212842,4.04369569212842,0
39,1980,0,"Never treated",0,NA,4.06081853814892,4.06081853814892,4.06081853814892,0
39,1981,0,"Never treated",0,NA,4.01314365408227,4.01314365408227,4.01314365408227,0
39,1982,0,"Never treated",0,NA,4.06053818200007,4.06053818200007,4.06053818200007,0
39,1983,0,"Never treated",0,NA,4.23555775811293,4.23555775811293,4.23555775811293,0
39,1984,0,"Never treated",0,NA,4.01484914224957,4.01484914224957,4.01484914224957,0
39,1985,0,"Never treated",0,NA,4.07610145122699,4.07610145122699,4.07610145122699,0
39,1986,0,"Never treated",0,NA,4.04548423248696,4.04548423248696,4.04548423248696,0
39,1987,0,"Never treated",0,NA,3.97679465514297,3.97679465514297,3.97679465514297,0
39,1988,0,"Never treated",0,NA,3.93014520177195,3.93014520177195,3.93014520177195,0
40,1975,0,"Never treated",0,NA,4.3447654907782,4.3447654907782,4.3447654907782,0
40,1976,0,"Never treated",0,NA,4.42994479608941,4.42994479608941,4.42994479608941,0
40,1977,0,"Never treated",0,NA,4.44621100562754,4.44621100562754,4.44621100562754,0
40,1978,0,"Never treated",0,NA,4.33708576670701,4.33708576670701,4.33708576670701,0
40,1979,0,"Never treated",0,NA,4.35591012982907,4.35591012982907,4.35591012982907,0
40,1980,0,"Never treated",0,NA,4.46883661658381,4.46883661658381,4.46883661658381,0
40,1981,0,"Never treated",0,NA,4.4784689103166,4.4784689103166,4.4784689103166,0
40,1982,0,"Never treated",0,NA,4.13193809594825,4.13193809594825,4.13193809594825,0
40,1983,0,"Never treated",0,NA,4.43405441532957,4.43405441532957,4.43405441532957,0
40,1984,0,"Never treated",0,NA,4.36829511082175,4.36829511082175,4.36829511082175,0
40,1985,0,"Never treated",0,NA,4.32427726525861,4.32427726525861,4.32427726525861,0
40,1986,0,"Never treated",0,NA,4.19475973161678,4.19475973161678,4.19475973161678,0
40,1987,0,"Never treated",0,NA,4.36136419674184,4.36136419674184,4.36136419674184,0
40,1988,0,"Never treated",0,NA,4.28987599777689,4.28987599777689,4.28987599777689,0
41,1975,0,"Never treated",0,NA,4.57543059572082,4.57543059572082,4.57543059572082,0
41,1976,0,"Never treated",0,NA,4.70843269664078,4.70843269664078,4.70843269664078,0
41,1977,0,"Never treated",0,NA,4.71703654761737,4.71703654761737,4.71703654761737,0
41,1978,0,"Never treated",0,NA,4.64817538425986,4.64817538425986,4.64817538425986,0
41,1979,0,"Never treated",0,NA,4.72628629505034,4.72628629505034,4.72628629505034,0
41,1980,0,"Never treated",0,NA,4.68617161224534,4.68617161224534,4.68617161224534,0
41,1981,0,"Never treated",0,NA,4.53618577503066,4.53618577503066,4.53618577503066,0
41,1982,0,"Never treated",0,NA,4.65144046686276,4.65144046686276,4.65144046686276,0
41,1983,0,"Never treated",0,NA,4.69591046349971,4.69591046349971,4.69591046349971,0
41,1984,0,"Never treated",0,NA,4.56870564165949,4.56870564165949,4.56870564165949,0
41,1985,0,"Never treated",0,NA,4.61085789085895,4.61085789085895,4.61085789085895,0
41,1986,0,"Never treated",0,NA,4.54654869581372,4.54654869581372,4.54654869581372,0
41,1987,0,"Never treated",0,NA,4.61411392678214,4.61411392678214,4.61411392678214,0
41,1988,0,"Never treated",0,NA,4.53685876157963,4.53685876157963,4.53685876157963,0
42,1975,0,"Never treated",0,NA,4.73809424339716,4.73809424339716,4.73809424339716,0
42,1976,0,"Never treated",0,NA,4.83673262583712,4.83673262583712,4.83673262583712,0
42,1977,0,"Never treated",0,NA,4.77315414955889,4.77315414955889,4.77315414955889,0
42,1978,0,"Never treated",0,NA,4.68835616679396,4.68835616679396,4.68835616679396,0
42,1979,0,"Never treated",0,NA,4.862472965874,4.862472965874,4.862472965874,0
42,1980,0,"Never treated",0,NA,4.71516390181297,4.71516390181297,4.71516390181297,0
42,1981,0,"Never treated",0,NA,4.7863434623045,4.7863434623045,4.7863434623045,0
42,1982,0,"Never treated",0,NA,4.99522976469558,4.99522976469558,4.99522976469558,0
42,1983,0,"Never treated",0,NA,4.63967399021765,4.63967399021765,4.63967399021765,0
42,1984,0,"Never treated",0,NA,4.7169203095215,4.7169203095215,4.7169203095215,0
42,1985,0,"Never treated",0,NA,4.67816374178919,4.67816374178919,4.67816374178919,0
42,1986,0,"Never treated",0,NA,4.75669651512526,4.75669651512526,4.75669651512526,0
42,1987,0,"Never treated",0,NA,4.78159603933555,4.78159603933555,4.78159603933555,0
42,1988,0,"Never treated",0,NA,4.62537906465824,4.62537906465824,4.62537906465824,0
43,1975,0,"Never treated",0,NA,4.14220403492138,4.14220403492138,4.14220403492138,0
43,1976,0,"Never treated",0,NA,4.12938407018347,4.12938407018347,4.12938407018347,0
43,1977,0,"Never treated",0,NA,4.16242713061735,4.16242713061735,4.16242713061735,0
43,1978,0,"Never treated",0,NA,3.96034943250612,3.96034943250612,3.96034943250612,0
43,1979,0,"Never treated",0,NA,4.02889250149595,4.02889250149595,4.02889250149595,0
43,1980,0,"Never treated",0,NA,4.08438474838719,4.08438474838719,4.08438474838719,0
43,1981,0,"Never treated",0,NA,3.92274200498251,3.92274200498251,3.92274200498251,0
43,1982,0,"Never treated",0,NA,4.07031608571362,4.07031608571362,4.07031608571362,0
43,1983,0,"Never treated",0,NA,4.11661884791033,4.11661884791033,4.11661884791033,0
43,1984,0,"Never treated",0,NA,3.9765884214503,3.9765884214503,3.9765884214503,0
43,1985,0,"Never treated",0,NA,3.95401581181075,3.95401581181075,3.95401581181075,0
43,1986,0,"Never treated",0,NA,4.01163087333875,4.01163087333875,4.01163087333875,0
43,1987,0,"Never treated",0,NA,4.08026496066497,4.08026496066497,4.08026496066497,0
43,1988,0,"Never treated",0,NA,3.91461346338567,3.91461346338567,3.91461346338567,0
44,1975,0,"Never treated",0,NA,5.0558283628603,5.0558283628603,5.0558283628603,0
